Country,Year,Artificial surfaces (including urban and associated areas): Climate altering,Cover Index: Climate altering,Grassland: Climate regulating,Herbaceous crops: Climate altering,Inland water bodies: Climate regulating,Mangroves: Climate regulating,Permanent snow and glaciers: Climate regulating,Shrub-covered areas: Climate regulating,"Shrubs and/or herbaceous vegetation, aquatic or regularly flooded: Climate regulating",Sparsely natural vegetated areas: Climate neutral,Terrestrial barren land: Climate neutral,Tree-covered areas: Climate regulating,Woody crops: Climate regulating
China, P.R.: Mainland,1994,2733.1845,100.7335683,290003.792,201425.3523,12328.2,123.0924,6286.2292,25580.3945,3087.6409,21591.148,172417.2307,185339.5838,15519.9319
China, P.R.: Mainland,1995,2815.5638,100.4462714,289312.8337,200760.5886,12310.4,124.5262,6286.2292,25447.2301,3091.0898,21646.748,172636.3642,184509.7398,17493.9399
China, P.R.: Mainland,1996,2898.6872,100.4039003,288981.9907,200591.6651,12336.3,126.084,6286.2292,25227.4064,3094.5155,21662.648,172600.9736,184643.9356,17985.1584
China, P.R.: Mainland,1997,2980.0552,100.4258532,288777.9086,200554.802,12356.6,127.0374,6286.2292,25086.9648,3096.0191,21666.448,172583.9486,184387.0723,18532.5665
China, P.R.: Mainland,1998,3063.5273,100.6693865,288767.3871,200964.7137,12382.7,128.4247,6286.2292,25013.6265,3100.7236,21686.448,172392.3512,184078.245,18570.406
China, P.R.: Mainland,1999,3143.5292,101.4859404,289043.7382,202539.8454,12363.7,134.3228,6286.2292,24793.0116,3118.5728,21872.9635,171243.4287,183180.4826,18715.9188
China, P.R.: Mainland,2000,3230.553,101.8429508,288912.4287,203176.4762,12381.4,137.2757,6286.2292,24491.3919,3126.1915,22103.6635,170734.4446,183081.412,18774.708
China, P.R.: Mainland,2001,3589.431,102.0856423,288835.4822,203309.3942,12360.7,140.0038,6286.2292,24271.763,3160.9522,22131.5635,170674.4669,182982.1298,18693.7353
China, P.R.: Mainland,2002,3963.2596,102.1385108,289245.8733,203042.7665,12383.9,142.5382,6286.2292,24142.0055,3165.1064,22099.4635,170076.9709,182941.6825,18946.2879
China, P.R.: Mainland,2003,4362.4554,101.9921978,289357.9547,202347.08,12395.8,144.6231,6286.2292,23892.5115,3181.4676,22120.9635,169756.5293,183066.4964,19524.1745
China, P.R.: Mainland,2004,4810.7404,101.8597294,289313.6213,201630.1148,12392.1,152.9626,6286.2292,23445.8597,3210.2682,22381.0635,168963.0811,183755.8602,20093.4596
